"country_code"	"name"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"	"2100-2105"	"2105-2110"	"2110-2115"	"2115-2120"	"2120-2125"	"2125-2130"	"2130-2135"	"2135-2140"	"2140-2145"	"2145-2150"	"2150-2155"	"2155-2160"	"2160-2165"	"2165-2170"	"2170-2175"	"2175-2180"	"2180-2185"	"2185-2190"	"2190-2195"	"2195-2200"	"2200-2205"	"2205-2210"	"2210-2215"	"2215-2220"	"2220-2225"	"2225-2230"	"2230-2235"	"2235-2240"	"2240-2245"	"2245-2250"	"2250-2255"	"2255-2260"	"2260-2265"	"2265-2270"	"2270-2275"	"2275-2280"	"2280-2285"	"2285-2290"	"2290-2295"	"2295-2300"
108	"Burundi"	"0-4"	-5.66326988369906	-6.30320940867507	-7.71969945701089	-7.12718252645698	-31.4552346371386	-37.7200156076343	-17.8587790884785	-28.7731956276737	-5.73087360493379	-17.1057477406087	-0.349699808633658	-2.98267432850272	-1.19657140404638	0.511084308562087	0.328228920956043	0.340185751609269	0.268896437841147	0.281401301827034	0.278978585823984	0.280933416139714	0.246681471640402	0.224558602973855	0.218713233269836	0.20361799732458	0.17668896169197	0.153534189980978	0.146616174232705	0.11834115914893	0.117906465828622	0.106003675599875	0.0928691259696668	0.0825503341952594	0.072231542420852	0.0619127506464446	0.0515939588720371	0.0412751670976297	0.0309563753232223	0.0206375835488148	0.0103187917744074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"5-9"	-4.77015346923561	-4.96976593596331	-6.37890824452083	-1.58933619897903	-16.9111362446095	-19.8745083254042	-15.4578043552185	-16.4993191669765	-4.41492562207413	-17.3053234652273	-8.35041925198598	-6.09130124201565	-0.926783682915012	0.382104982643142	0.196703527491002	0.151971376254165	0.203104003576297	0.199991151947794	0.193183325363487	0.189939667546217	0.167798020087276	0.153308208566884	0.1409297437723	0.128829672187514	0.116839319792992	0.103065389163735	0.0929435696058642	0.0793628710105091	0.0790847866941534	0.0650729512251985	0.0679967353255992	0.0604415425116437	0.0528863496976883	0.0453311568837328	0.0377759640697773	0.0302207712558219	0.0226655784418664	0.0151103856279109	0.00755519281395547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"10-14"	-4.20791792691297	-4.19553585131562	-5.30958740936721	0.104448444764457	-9.22290007341293	-8.79112393820549	-12.8770684699027	-8.49137858417624	-8.28554307713911	-22.7633119837883	-14.0555728914087	-9.20546516213048	-1.88243787814679	0.456294190566024	0.20027932207888	0.209017417883373	0.297013955090447	0.29409926012007	0.294270647293817	0.293846911899853	0.28000471523913	0.26854592130956	0.250702661805948	0.236557146762811	0.225747173384135	0.211034103311961	0.194199955269288	0.182421467693894	0.170074394653527	0.149225841011293	0.0516684734500302	0.0459275319555824	0.0401865904611346	0.0344456489666868	0.028704707472239	0.0229637659777912	0.0172228244833434	0.0114818829888956	0.0057409414944478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"15-19"	-3.60232938850034	-3.50200750903742	-4.29741052377346	-1.48168421734868	-9.5491910751124	-1.66330103442995	-9.08025358817468	-3.36223478871763	-18.2336144564306	-30.9276985474448	-12.4549206952303	-10.1118370332878	-4.06265779309137	1.16756444935294	0.550096542779864	0.535595818423485	0.554112680165074	0.551803826119123	0.55471204289571	0.554877793459116	0.532799010098099	0.509739537953877	0.479154132272641	0.453986896709456	0.427927910001811	0.40134131952349	0.371688833725913	0.349240045216634	0.316436643747381	0.284991591898763	0.261927804967062	0.232824715526277	0.203721626085493	0.174618536644708	0.145515447203923	0.116412357763139	0.0873092683223539	0.0582061788815693	0.0291030894407846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"20-24"	-3.16845675503965	-3.03253056908321	-3.60557794409797	-3.12656087032585	-12.8358437741111	1.35521671664363	-5.71788999487153	-1.79092630677726	-27.9254849016684	-34.7868221698731	-1.4463291104258	-8.84802736187123	-6.21597718528279	1.78812575103951	0.885801138593909	0.910648657809556	0.824124739716378	0.822538492192314	0.826094152446005	0.827747537519667	0.791545535900633	0.754524529442411	0.71101927319757	0.673340734888399	0.629519980217194	0.589980541446235	0.545401750846105	0.508090794063881	0.45825533142749	0.416141565704825	0.490914504734904	0.436368448653248	0.381822392571592	0.327276336489936	0.27273028040828	0.218184224326624	0.163638168244968	0.109092112163312	0.054546056081656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"25-29"	-2.69332218540948	-2.52813858223912	-2.93736032386074	-3.40320600197079	-14.1985110139307	0.483121553300406	-4.22841793180082	-1.15436673623981	-29.7714643573937	-28.3422331828801	8.46574543412551	1.75498726914223	-6.58958260243949	1.97932847955214	0.981464458356902	0.971013890131826	0.91978254688294	0.915923104159364	0.915347269749931	0.915790097497504	0.870425505348824	0.825250066115614	0.77739479040502	0.733030874018564	0.682370923995046	0.638377580068899	0.586754051237246	0.542491675188045	0.489373083512774	0.443804739100923	0.478021277109006	0.424907801874672	0.371794326640338	0.318680851406004	0.26556737617167	0.212453900937336	0.159340425703002	0.106226950468668	0.053113475234334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"30-34"	-2.36180308513643	-2.21871279966678	-2.52579402767817	-3.03767820010191	-12.9789927223437	-2.15089929305798	-4.11182896885621	-1.83065365159517	-24.8844399794626	-19.205896485528	13.7043210278053	10.5995206306332	-5.52833125037948	1.61167311921118	0.808740580703636	0.831159265084651	0.819865797995695	0.817781691007366	0.816812352180099	0.817402561182504	0.776868420376283	0.735929353618962	0.695983190306865	0.653497710618982	0.609687709897576	0.570797844293667	0.524239599422708	0.481876417371148	0.436946456350265	0.396448248595941	0.363556432224994	0.323161273088883	0.282766113952773	0.242370954816662	0.201975795680552	0.161580636544442	0.121185477408331	0.0807903182722208	0.0403951591361104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"35-39"	-1.97240691226869	-1.86357971078001	-2.11957130757791	-2.44729406853286	-10.5182502038369	-3.81412079737505	-3.62162038660609	-2.97960770862873	-17.6326594185491	-11.5949151878469	12.8606853992908	16.0047385987569	-3.89718293730968	1.18345730043691	0.587455366885091	0.572996983618031	0.608695226337525	0.60650823346366	0.604322916997098	0.602729171102018	0.572792359674621	0.540581729981414	0.512447601005863	0.477353663922525	0.446680043207837	0.417049602751458	0.383793895332944	0.349004485686315	0.318428961420746	0.28677978388134	0.239208225513638	0.212629533789901	0.186050842066163	0.159472150342426	0.132893458618688	0.10631476689495	0.0797360751712128	0.0531573834474752	0.0265786917237376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"40-44"	-1.69390166548668	-1.63856739550954	-1.88249505385217	-2.09271358306151	-8.57269918502326	-3.767583291748	-2.46981972881204	-3.07587858547645	-11.6110825762686	-8.14095263903227	9.34540662531601	14.7234086950196	-2.58509684276015	0.740931847494581	0.373159259154788	0.390656927496529	0.403527111990942	0.403408548975881	0.403751503972194	0.402869399985407	0.384543755757607	0.363466918873629	0.346687849509008	0.321687609519458	0.303413027687086	0.283194439694698	0.262573291918516	0.235943497836032	0.217451667040443	0.194220141848593	0.160494413380763	0.1426617007829	0.124828988185038	0.106996275587175	0.0891635629893126	0.0713308503914501	0.0534981377935876	0.035665425195725	0.0178327125978625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	"Burundi"	"45-49"	-1.35538829041453	-1.32926450316949	-1.56397466617878	-1.74497993199006	-6.65300445194895	-2.85758506046089	-1.2886356983763	-2.15628830451982	-7.35628061206102	-6.38636360232291	5.74907071339145	10.6342443223088	-1.62034040199057	0.505881978322461	0.247680294988883	0.233578419723131	0.24869929324597	0.247310817313804	0.247072175179647	0.245656785899862	0.233482839801311	0.219814030732788	0.209525948546412	0.193898042295453	0.181859575544563	0.169944075893761	0.157334977995369	0.139693341468433	0.129426327435567	0.112776135084549	0.107565544790871	0.0956138175918858	0.0836620903929	0.0717103631939143	0.0597586359949286	0.0478069087959429	0.0358551815969572	0.0239034543979714	0.0119517271989857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
